customer_id,credit_score,credit_history_length,number_of_accounts,total_credit_limit,credit_utilization,payment_history,public_records
CUST_019033,815,4,6,11273,0.13,0.985,0
CUST_019034,665,5,2,11455,0.213,0.866,0
CUST_019035,601,5,0,3793,0.734,0.668,0
CUST_019036,696,1,2,3751,0.618,0.85,0
CUST_019037,830,11,3,3859,0.03,0.988,0
CUST_019038,850,0,6,4038,0.129,0.984,0
CUST_019039,674,0,5,629,0.411,0.9,0
CUST_019040,774,5,1,22238,0.102,0.969,0
CUST_019041,770,6,6,2948,0.19,0.99,0
CUST_019042,635,5,1,4619,0.875,0.686,0
CUST_019043,680,1,2,11964,0.179,0.938,0
CUST_019044,713,3,4,17232,0.654,0.898,0
CUST_019045,619,0,1,10248,0.602,0.764,0
CUST_019046,603,3,4,614,0.728,0.664,0
CUST_019047,804,17,4,35727,0.221,0.965,0
CUST_019048,681,1,4,26096,0.564,0.876,0
CUST_019049,762,1,0,16227,0.011,0.999,0
CUST_019050,850,28,5,1674,0.348,0.998,0
CUST_019051,780,0,4,12492,0.151,0.988,0
CUST_019052,736,5,2,5174,0.171,0.893,0
CUST_019053,753,2,2,9376,0.322,0.989,0
CUST_019054,850,16,1,28514,0.085,0.964,0
CUST_019055,630,0,2,5835,0.431,0.675,0
CUST_019056,748,1,1,12568,0.234,0.912,0
CUST_019057,552,0,0,500,0.464,0.794,0
CUST_019058,850,14,4,26788,0.048,0.998,0
CUST_019059,759,5,2,27804,0.278,0.998,0
CUST_019060,709,13,2,1414,0.28,0.944,0
CUST_019061,785,7,3,1632,0.715,0.959,0
CUST_019062,506,2,2,5288,0.316,0.696,0
CUST_019063,676,1,1,1188,0.467,0.887,0
CUST_019064,619,0,5,2447,0.587,0.74,0
CUST_019065,850,8,5,32050,0.277,0.963,0
CUST_019066,822,29,11,21704,0.509,0.996,0
CUST_019067,728,6,1,6158,0.563,0.878,0
CUST_019068,698,0,2,1233,0.34,0.855,0
CUST_019069,830,8,3,4354,0.648,0.964,0
CUST_019070,770,0,2,25492,0.174,0.957,0
CUST_019071,772,0,3,8025,0.193,0.98,0
CUST_019072,850,0,4,42873,0.511,0.984,0
CUST_019073,831,23,5,1668,0.162,0.969,0
CUST_019074,731,0,1,6870,0.19,0.853,0
CUST_019075,803,5,8,5917,0.112,0.965,0
CUST_019076,850,23,5,28521,0.083,0.982,0
CUST_019077,807,1,7,44201,0.016,0.96,0
CUST_019078,707,40,3,23467,0.041,0.861,0
CUST_019079,710,12,5,30008,0.317,0.93,0
CUST_019080,737,12,4,19734,0.274,0.885,0
CUST_019081,743,0,4,2372,0.445,0.942,0
CUST_019082,670,3,1,27639,0.571,0.868,0
CUST_019083,691,17,3,17067,0.113,0.876,0
CUST_019084,850,24,7,8957,0.078,0.981,0
CUST_019085,832,4,4,14491,0.089,0.964,0
CUST_019086,791,3,6,75859,0.068,0.957,0
CUST_019087,820,1,4,4845,0.492,0.999,0
CUST_019088,699,6,3,2830,0.212,0.879,0
CUST_019089,682,0,3,10452,0.335,0.89,0
CUST_019090,641,8,5,8445,0.25,0.66,0
CUST_019091,793,0,3,7341,0.215,0.981,0
CUST_019092,666,14,5,17282,0.246,0.909,0
CUST_019093,751,36,6,32017,0.379,0.976,0
CUST_019094,715,0,3,27403,0.731,0.908,0
CUST_019095,850,0,10,12044,0.141,0.967,0
CUST_019096,607,2,2,19058,0.447,0.843,0
CUST_019097,850,4,4,27610,0.077,0.957,0
CUST_019098,837,3,2,7016,0.298,0.976,0
CUST_019099,850,19,4,4797,0.265,0.955,0
CUST_019100,795,10,3,5216,0.107,0.992,0
CUST_019101,685,0,6,15186,0.646,0.949,0
CUST_019102,623,0,1,5142,0.752,0.614,0
CUST_019103,683,0,3,3531,0.474,0.862,0
CUST_019104,633,6,5,4481,0.471,0.802,0
CUST_019105,752,3,1,2339,0.07,0.965,0
CUST_019106,769,3,7,31004,0.25,0.983,0
CUST_019107,794,7,5,18865,0.016,0.972,0
CUST_019108,850,11,6,22696,0.005,0.996,0
CUST_019109,695,2,1,12575,0.147,0.853,0
CUST_019110,850,3,5,68955,0.032,0.983,0
CUST_019111,850,3,5,25220,0.122,0.994,0
CUST_019112,637,0,2,6140,0.532,0.64,0
CUST_019113,773,0,4,2824,0.011,0.955,0
CUST_019114,610,3,4,531,0.97,0.668,0
CUST_019115,850,19,4,4217,0.23,0.962,0
CUST_019116,850,17,6,30077,0.249,0.994,0
CUST_019117,771,10,2,26422,0.054,0.988,0
CUST_019118,850,29,6,4664,0.186,0.977,0
CUST_019119,619,0,4,3890,0.535,0.703,0
CUST_019120,850,12,7,41259,0.269,0.968,0
CUST_019121,792,2,2,13906,0.127,0.994,0
CUST_019122,730,0,2,500,0.278,0.856,0
CUST_019123,817,6,6,21804,0.041,0.96,0
CUST_019124,666,0,1,715,0.135,0.947,0
CUST_019125,762,2,2,746,0.434,0.955,0
CUST_019126,688,0,2,14380,0.677,0.875,0
CUST_019127,775,5,4,11222,0.016,0.997,0
CUST_019128,737,14,7,21390,0.589,0.886,0
CUST_019129,715,8,4,15605,0.296,0.928,0
CUST_019130,684,12,2,35372,0.578,0.949,0
CUST_019131,850,11,5,11610,0.203,0.953,0
CUST_019132,817,0,5,2153,0.057,0.971,0
CUST_019133,699,0,2,9892,0.345,0.912,0
CUST_019134,741,2,2,9839,0.314,0.903,0
CUST_019135,729,0,3,10664,0.182,0.936,0
CUST_019136,737,0,5,2181,0.378,0.904,0
CUST_019137,624,0,2,1161,0.859,0.773,0
CUST_019138,850,10,4,59013,0.008,0.962,0
CUST_019139,563,0,3,8575,0.429,0.673,0
CUST_019140,730,1,3,5565,0.499,0.882,0
CUST_019141,675,0,2,5640,0.768,0.882,0
CUST_019142,679,0,2,2427,0.168,0.862,0
CUST_019143,721,0,2,49362,0.115,0.932,0
CUST_019144,657,4,4,49575,0.539,0.927,0
CUST_019145,729,0,2,4847,0.255,0.933,0
CUST_019146,850,22,10,45487,0.033,0.996,0
CUST_019147,850,26,1,9984,0.42,0.986,0
CUST_019148,850,6,8,4099,0.246,0.983,0
CUST_019149,726,5,0,32460,0.369,0.915,0
CUST_019150,710,15,6,16968,0.776,0.882,0
CUST_019151,640,3,0,4922,0.599,0.665,0
CUST_019152,850,12,6,12674,0.159,0.996,0
CUST_019153,677,25,5,4398,0.186,0.908,0
CUST_019154,697,0,2,6244,0.274,0.863,0
CUST_019155,825,4,5,4702,0.205,0.992,0
CUST_019156,850,21,7,54709,0.061,0.997,0
CUST_019157,827,1,3,16391,0.053,0.961,0
CUST_019158,652,1,2,5077,0.202,0.927,0
CUST_019159,850,0,4,101911,0.559,0.964,0
CUST_019160,794,2,5,2121,0.196,0.997,0
CUST_019161,844,2,6,13879,0.385,0.999,0
CUST_019162,755,2,9,5536,0.735,0.995,0
CUST_019163,808,5,8,14898,0.439,0.967,0
CUST_019164,850,0,6,16178,0.298,0.983,0
CUST_019165,760,13,5,38185,0.155,0.969,0
CUST_019166,699,2,2,6706,0.09,0.889,0
CUST_019167,783,3,5,6174,0.085,0.999,0
CUST_019168,656,1,3,562,0.707,0.9,0
CUST_019169,681,0,3,16200,0.137,0.925,0
CUST_019170,850,3,3,9782,0.263,0.958,0
CUST_019171,850,17,5,11749,0.183,0.965,0
CUST_019172,788,1,2,13089,0.302,0.956,0
CUST_019173,803,10,1,25189,0.426,0.963,0
CUST_019174,850,7,4,29411,0.107,0.973,0
CUST_019175,764,12,4,9586,0.078,0.992,0
CUST_019176,550,0,1,500,0.858,0.759,0
CUST_019177,678,0,1,8962,0.775,0.894,0
CUST_019178,744,0,5,1684,0.124,0.871,0
CUST_019179,850,21,4,14094,0.23,0.981,0
CUST_019180,694,8,2,2681,0.38,0.944,0
CUST_019181,771,22,3,13966,0.005,0.975,0
CUST_019182,773,7,4,46618,0.279,0.965,0
CUST_019183,848,0,9,4465,0.431,0.993,0
CUST_019184,612,3,3,36016,0.621,0.643,0
CUST_019185,726,0,4,500,0.264,0.853,0
CUST_019186,758,22,4,34934,0.268,0.981,0
CUST_019187,713,17,8,1539,0.62,0.893,0
CUST_019188,850,10,7,34254,0.027,0.975,0
CUST_019189,502,0,2,2891,0.324,0.772,0
CUST_019190,685,0,3,3909,0.351,0.921,0
CUST_019191,850,5,7,2823,0.188,0.958,0
CUST_019192,850,8,6,864,0.193,0.997,0
CUST_019193,850,6,4,14018,0.004,0.996,0
CUST_019194,773,0,6,4630,0.769,0.98,0
CUST_019195,850,10,6,53717,0.249,0.985,0
CUST_019196,736,3,2,21512,0.181,0.903,0
CUST_019197,737,9,3,8516,0.322,0.868,0
CUST_019198,779,0,4,10082,0.054,0.998,0
CUST_019199,750,2,7,12983,0.067,0.983,0
CUST_019200,753,9,6,28865,0.165,0.951,0
CUST_019201,658,6,2,2866,0.761,0.918,0
CUST_019202,626,5,2,1829,0.841,0.716,0
CUST_019203,766,40,5,9409,0.126,0.989,0
CUST_019204,604,4,5,2307,0.874,0.806,0
CUST_019205,789,0,2,33475,0.128,0.983,0
CUST_019206,850,21,5,24991,0.084,0.978,0
CUST_019207,850,7,2,42118,0.252,0.953,0
CUST_019208,602,1,1,3778,0.964,0.672,0
CUST_019209,741,4,3,8593,0.259,0.945,0
CUST_019210,657,9,2,11375,0.417,0.865,0
CUST_019211,793,0,3,10216,0.126,0.987,0
CUST_019212,821,26,3,65647,0.062,0.995,0
CUST_019213,850,3,3,7715,0.085,0.986,0
CUST_019214,828,31,10,12108,0.264,0.994,0
CUST_019215,778,11,2,18717,0.065,0.968,0
CUST_019216,531,0,3,5566,0.959,0.815,0
CUST_019217,722,2,6,7373,0.41,0.911,0
CUST_019218,576,3,1,3782,0.192,0.803,0
CUST_019219,711,0,4,12916,0.3,0.92,0
CUST_019220,769,20,5,34252,0.082,0.956,0
CUST_019221,511,0,2,1065,0.364,0.728,0
CUST_019222,776,0,4,500,0.049,0.983,0
CUST_019223,509,0,2,6033,0.433,0.665,0
CUST_019224,850,0,3,21694,0.08,0.978,0
CUST_019225,781,28,2,6559,0.14,0.963,0
CUST_019226,764,0,2,25873,0.329,0.973,0
CUST_019227,632,1,0,7656,0.857,0.724,0
CUST_019228,796,5,5,5518,0.197,0.968,0
CUST_019229,705,5,1,9712,0.415,0.946,0
CUST_019230,726,0,3,9278,0.726,0.95,0
CUST_019231,803,29,10,66720,0.161,0.986,0
CUST_019232,583,0,1,500,0.886,0.774,0
CUST_019233,679,4,2,4207,0.391,0.888,0
CUST_019234,581,19,3,3871,0.913,0.828,1
CUST_019235,808,3,3,4482,0.077,0.996,0
CUST_019236,685,0,2,22349,0.049,0.935,0
CUST_019237,850,0,6,500,0.223,0.982,0
CUST_019238,678,1,5,9395,0.483,0.872,0
CUST_019239,569,0,1,22983,0.709,0.829,0
CUST_019240,850,10,8,11709,0.158,0.963,0
CUST_019241,846,25,2,23951,0.404,0.991,0
CUST_019242,562,12,2,2354,0.813,0.816,0
CUST_019243,761,7,3,18572,0.497,0.961,0
CUST_019244,735,0,4,850,0.15,0.899,0
CUST_019245,721,0,5,3119,0.365,0.935,0
CUST_019246,721,34,3,706,0.269,0.879,0
CUST_019247,850,5,2,25042,0.449,0.974,0
CUST_019248,700,10,2,8111,0.482,0.906,0
CUST_019249,611,0,4,7821,0.216,0.727,0
CUST_019250,781,10,5,5976,0.075,0.979,0
CUST_019251,671,1,0,22625,0.449,0.916,0
CUST_019252,762,7,6,6091,0.128,0.964,0
CUST_019253,807,0,4,2578,0.323,0.994,0
CUST_019254,702,8,2,17995,0.267,0.923,0
CUST_019255,765,0,2,5530,0.143,0.997,0
CUST_019256,701,1,1,10450,0.081,0.936,0
CUST_019257,850,9,5,30049,0.124,0.992,0
CUST_019258,648,11,0,1551,0.759,0.67,0
CUST_019259,754,6,3,9665,0.397,0.973,0
CUST_019260,713,3,4,16275,0.258,0.944,0
CUST_019261,618,0,9,2274,0.749,0.66,0
CUST_019262,826,3,4,90186,0.144,0.955,0
CUST_019263,699,2,6,25853,0.116,0.891,0
CUST_019264,747,3,1,2278,0.469,0.944,0
CUST_019265,798,18,5,42722,0.144,0.953,0
CUST_019266,677,0,3,14923,0.527,0.87,0
CUST_019267,772,0,3,4079,0.003,0.951,0
CUST_019268,790,6,1,15298,0.063,0.963,0
CUST_019269,828,6,7,41933,0.243,0.96,0
CUST_019270,632,7,0,8252,0.446,0.743,0
CUST_019271,789,8,5,4524,0.388,0.965,0
CUST_019272,850,3,9,7582,0.544,1.0,0
CUST_019273,779,7,4,17158,0.04,0.995,0
CUST_019274,684,0,3,1841,0.519,0.858,0
CUST_019275,794,21,5,41220,0.018,0.971,0
CUST_019276,621,5,4,10880,0.771,0.846,0
CUST_019277,703,2,6,9788,0.51,0.948,0
CUST_019278,656,0,4,1565,0.393,0.85,0
CUST_019279,751,1,4,12441,0.014,0.991,0
CUST_019280,582,0,6,6012,0.629,0.644,0
CUST_019281,780,0,3,1510,0.121,0.992,0
CUST_019282,746,8,3,62214,0.305,0.939,0
CUST_019283,850,0,7,60187,0.005,0.977,0
CUST_019284,643,4,3,4270,0.619,0.651,0
CUST_019285,704,0,1,2750,0.547,0.946,0
CUST_019286,734,13,5,8634,0.495,0.897,0
CUST_019287,850,33,0,30789,0.142,0.974,0
CUST_019288,801,37,5,25171,0.161,0.981,0
CUST_019289,822,36,4,51032,0.038,0.986,0
CUST_019290,708,34,4,13764,0.553,0.927,0
CUST_019291,850,0,4,3626,0.118,0.996,0
CUST_019292,806,18,3,71325,0.296,0.956,0
CUST_019293,850,17,3,24855,0.092,0.974,0
CUST_019294,690,0,2,1455,0.278,0.891,0
CUST_019295,714,9,5,21506,0.548,0.9,0
CUST_019296,798,9,5,6844,0.34,0.982,0
CUST_019297,784,9,5,15203,0.157,1.0,0
CUST_019298,812,7,5,46950,0.455,0.973,0
CUST_019299,729,10,5,18767,0.542,0.919,0
CUST_019300,669,3,2,4539,0.512,0.85,0
CUST_019301,561,0,3,3845,0.287,0.606,0
CUST_019302,742,0,6,2686,0.272,0.91,0
CUST_019303,727,21,1,20256,0.161,0.856,0
CUST_019304,844,6,8,79004,0.257,0.955,0
CUST_019305,732,18,6,45708,0.588,0.855,0
CUST_019306,561,2,1,7150,0.669,0.842,1
CUST_019307,603,0,5,22734,0.876,0.762,0
CUST_019308,686,21,6,23640,0.576,0.902,0
CUST_019309,744,47,7,35713,0.3,0.918,0
CUST_019310,816,18,7,69818,0.323,0.977,0
CUST_019311,737,0,4,5738,0.234,0.938,0
CUST_019312,633,0,3,4123,0.735,0.713,0
CUST_019313,701,26,5,20466,0.207,0.885,0
CUST_019314,767,0,4,6854,0.134,0.996,0
CUST_019315,692,0,4,598,0.519,0.926,0
CUST_019316,790,22,2,20695,0.008,0.969,0
CUST_019317,850,7,7,730,0.237,0.959,0
CUST_019318,706,15,4,4215,0.71,0.871,0
CUST_019319,614,0,5,2560,0.849,0.801,0
CUST_019320,793,1,6,113664,0.117,0.964,0
CUST_019321,850,3,2,24056,0.123,0.96,0
CUST_019322,637,5,1,21954,0.447,0.669,0
CUST_019323,850,3,7,2968,0.168,0.956,0
CUST_019324,826,2,4,45380,0.076,0.952,0
CUST_019325,727,1,3,10174,0.387,0.888,0
CUST_019326,636,7,4,21464,0.556,0.653,0
CUST_019327,732,58,3,1615,0.038,0.916,0
CUST_019328,583,4,3,500,0.693,0.843,1
CUST_019329,718,0,1,7110,0.785,0.906,0
CUST_019330,781,11,2,33921,0.104,0.99,0
CUST_019331,686,16,2,22716,0.593,0.949,0
CUST_019332,623,26,3,20374,0.374,0.638,0
CUST_019333,772,7,2,14387,0.181,0.958,0
CUST_019334,850,0,4,616,0.126,0.979,0
CUST_019335,789,15,8,22503,0.384,0.977,0
CUST_019336,850,0,3,5870,0.474,0.976,0
CUST_019337,628,0,2,2901,0.766,0.737,0
CUST_019338,691,25,3,8532,0.741,0.853,0
CUST_019339,718,14,3,20885,0.347,0.902,0
CUST_019340,614,4,5,1143,0.277,0.659,0
CUST_019341,850,1,3,10977,0.082,0.999,0
CUST_019342,716,2,8,4753,0.314,0.874,0
CUST_019343,691,1,1,4492,0.37,0.935,0
CUST_019344,663,9,3,1098,0.172,0.871,0
CUST_019345,684,0,3,1083,0.464,0.899,0
CUST_019346,844,5,5,22702,0.194,0.993,0
CUST_019347,850,0,7,78156,0.421,0.955,0
CUST_019348,779,2,4,23970,0.163,0.968,0
CUST_019349,607,0,4,5007,0.781,0.646,0
CUST_019350,629,0,1,5709,0.72,0.744,0
CUST_019351,709,5,5,5782,0.421,0.882,0
CUST_019352,850,13,8,77417,0.07,0.994,0
CUST_019353,850,17,6,56121,0.235,0.958,0
CUST_019354,628,0,3,6858,0.612,0.744,0
CUST_019355,712,28,7,29608,0.275,0.892,0
CUST_019356,592,0,0,6468,0.876,0.8,0
CUST_019357,651,0,3,3301,0.794,0.917,0
CUST_019358,804,3,7,16890,0.078,0.978,0
CUST_019359,714,0,4,1685,0.475,0.883,0
CUST_019360,681,5,0,5182,0.71,0.944,0
CUST_019361,819,0,6,831,0.247,0.969,0
CUST_019362,727,14,5,13050,0.352,0.871,0
CUST_019363,840,7,1,14781,0.145,0.958,0
CUST_019364,616,0,5,1532,0.352,0.764,0
CUST_019365,612,0,0,2286,0.606,0.825,0
CUST_019366,850,24,4,23080,0.067,0.992,0
CUST_019367,685,0,1,1662,0.582,0.852,0
CUST_019368,846,7,5,13929,0.514,0.993,0
CUST_019369,850,8,4,27045,0.341,0.956,0
CUST_019370,770,0,7,20853,0.081,0.961,0
CUST_019371,716,4,3,71136,0.172,0.911,0
CUST_019372,761,6,3,6949,0.098,0.977,0
CUST_019373,745,3,4,26214,0.546,0.909,0
CUST_019374,651,0,2,6158,0.105,0.92,0
CUST_019375,490,0,1,4505,0.539,0.706,0
CUST_019376,828,12,7,44466,0.087,0.981,0
CUST_019377,519,0,3,500,0.669,0.707,1
CUST_019378,850,12,4,4075,0.443,0.979,0
CUST_019379,830,1,5,2140,0.314,0.993,0
CUST_019380,736,7,4,31764,0.038,0.903,0
CUST_019381,658,13,2,26711,0.521,0.868,0
CUST_019382,814,31,4,18588,0.06,1.0,0
CUST_019383,838,0,6,9685,0.108,0.982,0
CUST_019384,735,0,3,2153,0.198,0.911,0
CUST_019385,748,0,5,7672,0.22,0.933,0
CUST_019386,823,0,3,19284,0.147,0.973,0
CUST_019387,641,0,5,2212,0.513,0.634,0
CUST_019388,850,0,6,3173,0.561,0.965,0
CUST_019389,704,4,2,10816,0.203,0.904,0
CUST_019390,702,14,2,3943,0.723,0.944,0
CUST_019391,697,1,1,16719,0.339,0.918,0
CUST_019392,571,0,2,500,0.663,0.689,0
CUST_019393,698,0,3,10203,0.472,0.904,0
CUST_019394,680,0,2,9524,0.157,0.906,0
CUST_019395,784,18,1,31255,0.374,0.962,0
CUST_019396,781,0,2,2787,0.212,0.966,0
CUST_019397,664,11,5,8088,0.392,0.939,0
CUST_019398,691,1,1,6701,0.234,0.947,0
CUST_019399,693,5,2,12335,0.485,0.946,0
CUST_019400,493,0,0,539,0.379,0.692,0
CUST_019401,850,4,6,28499,0.164,0.984,0
CUST_019402,667,2,3,12284,0.65,0.883,0
CUST_019403,824,4,1,1027,0.405,0.977,0
CUST_019404,773,0,3,5382,0.467,0.988,0
CUST_019405,823,13,6,4522,0.229,0.963,0
CUST_019406,590,5,2,2466,0.359,0.836,1
CUST_019407,653,0,3,7421,0.216,0.917,0
CUST_019408,850,3,2,6020,0.2,0.988,0
CUST_019409,837,2,3,41794,0.054,0.96,0
CUST_019410,721,18,4,20852,0.546,0.903,0
CUST_019411,630,0,6,7076,0.643,0.809,0
CUST_019412,696,11,3,2352,0.539,0.919,0
CUST_019413,844,1,4,46207,0.179,0.994,0
CUST_019414,850,2,5,16626,0.006,0.972,0
CUST_019415,626,5,2,2272,0.678,0.679,0
CUST_019416,657,0,3,5451,0.177,0.923,0
CUST_019417,786,0,4,3812,0.332,0.995,0
CUST_019418,805,11,6,12348,0.149,0.958,0
CUST_019419,824,48,3,19148,0.196,0.981,0
CUST_019420,815,1,1,37675,0.346,0.989,0
CUST_019421,645,0,4,4425,0.332,0.791,0
CUST_019422,703,0,3,2189,0.352,0.877,0
CUST_019423,660,0,2,3684,0.184,0.888,0
CUST_019424,671,0,3,500,0.271,0.93,0
CUST_019425,814,12,9,1628,0.83,0.981,0
CUST_019426,755,3,5,14906,0.045,0.988,0
CUST_019427,742,25,4,14573,0.433,0.947,0
CUST_019428,769,0,4,10128,0.032,0.964,0
CUST_019429,798,15,4,33626,0.356,0.961,0
CUST_019430,704,5,5,25459,0.475,0.903,0
CUST_019431,841,11,6,25946,0.236,0.985,0
CUST_019432,755,29,2,817,0.086,0.987,0
CUST_019433,792,5,4,22321,0.168,0.993,0
CUST_019434,680,0,3,17367,0.175,0.878,0
CUST_019435,842,6,4,54578,0.023,0.968,0
CUST_019436,658,3,2,39770,0.763,0.929,0
CUST_019437,696,5,2,6637,0.403,0.851,0
CUST_019438,754,0,2,1007,0.123,0.975,0
CUST_019439,737,0,3,7445,0.358,0.908,0
CUST_019440,681,5,2,5053,0.735,0.946,0
CUST_019441,708,0,7,13777,0.664,0.897,0
CUST_019442,787,3,7,3965,0.293,0.975,0
CUST_019443,630,3,2,4578,0.396,0.731,0
CUST_019444,632,0,4,7024,0.425,0.738,0
CUST_019445,791,36,1,21988,0.17,0.97,0
CUST_019446,527,0,1,1405,0.771,0.617,0
CUST_019447,756,17,6,29677,0.352,0.99,0
CUST_019448,562,2,1,4645,0.65,0.606,0
CUST_019449,685,14,4,660,0.686,0.872,0
CUST_019450,816,28,8,41496,0.115,0.972,0
CUST_019451,707,3,5,18201,0.573,0.883,0
CUST_019452,755,1,3,30361,0.105,0.989,0
CUST_019453,850,21,4,47744,0.076,0.967,0
CUST_019454,732,0,6,6547,0.373,0.879,0
CUST_019455,790,0,1,8195,0.137,0.963,0
CUST_019456,850,11,4,44341,0.155,0.973,0
CUST_019457,828,8,4,14382,0.226,0.954,0
CUST_019458,697,16,3,22029,0.571,0.854,0
CUST_019459,845,1,7,5152,0.325,0.977,0
CUST_019460,746,17,3,36320,0.429,0.909,0
CUST_019461,850,16,6,70726,0.12,0.99,0
CUST_019462,850,0,8,9866,0.096,0.992,0
CUST_019463,850,1,5,9881,0.02,0.953,0
CUST_019464,726,4,3,27564,0.192,0.916,0
CUST_019465,804,32,4,12424,0.031,0.997,0
CUST_019466,643,0,2,14866,0.703,0.654,0
CUST_019467,741,0,8,500,0.217,0.913,0
CUST_019468,744,2,2,11738,0.431,0.886,0
CUST_019469,739,0,4,11053,0.572,0.939,0
CUST_019470,652,5,2,36578,0.441,0.895,0
CUST_019471,850,8,3,37277,0.09,0.966,0
CUST_019472,693,0,3,16000,0.565,0.896,0
CUST_019473,850,3,3,48740,0.083,0.971,0
CUST_019474,850,1,3,7479,0.23,0.953,0
CUST_019475,749,35,5,8098,0.907,0.904,0
CUST_019476,518,2,1,6946,0.576,0.692,0
CUST_019477,766,0,2,4476,0.223,0.993,0
CUST_019478,831,50,4,66749,0.271,0.985,0
CUST_019479,510,1,3,13996,0.86,0.653,0
CUST_019480,626,0,6,1182,0.622,0.676,0
CUST_019481,751,7,4,21794,0.18,0.989,0
CUST_019482,757,23,6,33027,0.087,0.967,0
CUST_019483,788,2,5,2215,0.076,0.96,0
CUST_019484,850,11,2,5620,0.067,0.982,0
CUST_019485,664,0,3,3208,0.41,0.92,0
CUST_019486,850,0,2,1907,0.227,0.963,0
CUST_019487,745,0,4,500,0.547,0.861,0
CUST_019488,685,4,4,26751,0.253,0.927,0
CUST_019489,697,4,5,50177,0.55,0.928,0
CUST_019490,687,0,3,3021,0.8,0.869,0
CUST_019491,850,6,3,26253,0.091,0.983,0
CUST_019492,712,6,6,2398,0.193,0.914,0
CUST_019493,739,0,6,10494,0.211,0.876,0
CUST_019494,828,36,3,32773,0.139,0.959,0
CUST_019495,766,4,6,8020,0.222,0.966,0
CUST_019496,563,0,2,848,0.714,0.614,1
CUST_019497,665,0,2,3046,0.261,0.944,0
CUST_019498,850,7,4,17176,0.04,0.973,0
CUST_019499,735,3,1,11121,0.501,0.902,0
CUST_019500,850,20,10,13722,0.02,0.969,0
CUST_019501,684,0,3,2725,0.369,0.936,0
CUST_019502,850,9,6,47271,0.495,0.983,0
CUST_019503,715,2,4,40561,0.787,0.864,0
CUST_019504,680,5,2,1539,0.089,0.895,0
CUST_019505,823,21,6,11040,0.232,0.961,0
CUST_019506,803,11,3,15855,0.261,0.971,0
CUST_019507,754,4,4,48190,0.182,0.987,0
CUST_019508,651,0,5,8515,0.194,0.9,0
CUST_019509,738,0,4,8099,0.332,0.9,0
CUST_019510,658,7,4,3670,0.304,0.873,0
CUST_019511,645,5,1,1412,0.705,0.77,0
CUST_019512,693,0,1,4235,0.466,0.914,0
CUST_019513,683,6,4,30656,0.256,0.886,0
CUST_019514,792,6,5,5461,0.129,0.993,0
CUST_019515,627,19,5,10295,0.918,0.815,0
CUST_019516,832,28,6,21096,0.166,0.994,0
CUST_019517,671,0,2,3569,0.277,0.9,0
CUST_019518,721,0,3,18170,0.313,0.944,0
CUST_019519,850,18,10,13235,0.076,0.965,0
CUST_019520,678,0,3,5581,0.531,0.882,0
CUST_019521,683,9,2,5675,0.595,0.889,0
CUST_019522,623,0,2,17147,0.396,0.753,0
CUST_019523,688,0,2,963,0.674,0.947,0
CUST_019524,770,0,4,8611,0.014,0.99,0
CUST_019525,702,0,9,10139,0.325,0.868,0
CUST_019526,695,0,4,4426,0.197,0.933,0
CUST_019527,783,1,2,21131,0.054,0.953,0
CUST_019528,631,0,1,3634,0.37,0.681,0
CUST_019529,726,0,5,7499,0.607,0.904,0
CUST_019530,850,11,6,35947,0.143,0.96,0
CUST_019531,850,3,4,1906,0.475,0.982,0
CUST_019532,617,5,5,4865,0.718,0.643,0
CUST_019533,739,11,7,6829,0.145,0.94,0
CUST_019534,837,12,7,92731,0.008,0.956,0
CUST_019535,674,1,3,5300,0.255,0.86,0
CUST_019536,809,0,5,2119,0.105,0.975,0
CUST_019537,818,0,7,7315,0.053,0.969,0
CUST_019538,656,2,3,7952,0.218,0.943,0
CUST_019539,763,11,2,29864,0.099,1.0,0
CUST_019540,774,16,6,17822,0.424,0.967,0
CUST_019541,718,15,4,52260,0.755,0.921,0
CUST_019542,767,0,3,3822,0.104,0.998,0
CUST_019543,764,18,1,31459,0.155,0.981,0
CUST_019544,619,24,2,3778,0.85,0.62,0
CUST_019545,802,10,1,24933,0.017,0.989,0
CUST_019546,616,21,6,3955,0.516,0.759,0
CUST_019547,809,0,2,500,0.166,0.972,0
CUST_019548,675,0,6,9536,0.302,0.86,0
CUST_019549,522,0,2,18914,0.64,0.709,0
CUST_019550,834,5,7,10257,0.098,0.97,0
CUST_019551,600,0,1,1443,0.496,0.744,0
CUST_019552,741,3,8,6565,0.28,0.883,0
CUST_019553,745,18,1,12114,0.478,0.866,0
CUST_019554,494,4,0,612,0.727,0.716,1
CUST_019555,780,12,7,87116,0.481,0.961,0
CUST_019556,658,0,2,14340,0.137,0.906,0
CUST_019557,737,30,2,118013,0.311,0.944,0
CUST_019558,759,17,4,8997,0.185,0.99,0
CUST_019559,596,0,1,500,0.75,0.805,0
CUST_019560,763,2,2,7869,0.038,0.964,0
CUST_019561,603,0,2,9147,0.517,0.786,0
CUST_019562,832,9,2,42595,0.058,0.975,0
CUST_019563,722,20,4,45121,0.416,0.912,0
CUST_019564,708,0,3,36157,0.443,0.869,0
CUST_019565,733,46,5,63179,0.577,0.914,0
CUST_019566,752,12,2,14877,0.308,0.969,0
CUST_019567,621,11,3,4319,0.511,0.654,0
CUST_019568,687,0,3,4891,0.247,0.92,0
CUST_019569,597,33,7,3171,0.685,0.728,0
